¹,1,2,3,4,5,6,7,7-2,7-v,8,9,9-2,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,,,,512,,,,,ÐÛÁÎßÄÍ,,,,,,,"25871
https://youtu.be/HPIK90IXuyI","9
https://youtu.be/iwXdhmqEreM",,"157 13138
https://youtu.be/0jmCJHwOWrA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,,,,39,,,,,ÐÀÄÅËÍÎ,,,,,,,"552647
https://youtu.be/hl-2P5bM45o","20
https://youtu.be/kyRuEdCjx_I",,"67 79
https://youtu.be/mMU6pTUwJV0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,,,,444,,,,,2999,,,,,,,"1535
https://youtu.be/mGHQ5CR2m_M","36
https://youtu.be/0oyqsCcwWJs",,"2458 121
https://youtu.be/klLHkNYGrag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,,,,39,,,,,1293,,,,,,,"9
https://youtu.be/kePWpx43sKE","33
https://youtu.be/9zVppw8vsRI",,"1935 11936
https://youtu.be/wK7c7W41bDE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,,,,47,,,,,360448,,,,,,,"4
https://youtu.be/DBR9jv7pim0","10
https://youtu.be/fv53hR5mnKA",,"3118 120557282
https://youtu.be/_fLspSj6xE8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,,,,9,,,,,474163200,,,,,,,"10140
https://youtu.be/6y_5B4Q3pX8","35
https://youtu.be/LEmcTF1Vep0",,"56 18612
https://youtu.be/vM0A9GtWdHg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,,,,,,,,,65,,,,,,,"86130
https://youtu.be/xHZKqFoLHwk","10
https://youtu.be/PtNaxLQSets",,"11 9881
https://youtu.be/q0SnA0dfUNk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,,,,,,,,,15387,,,,,,,"63917315
https://youtu.be/xAo2IAx5uHw","62
https://youtu.be/9fyuDpe8y-k",,"1971 1931
https://youtu.be/edP12LR18KQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,,,,,,,,,58979,,,,,,,"61978870
https://youtu.be/P3KeeqUZHrU","53
https://youtu.be/xkNfK2QwM3w",,"26 188357305
https://youtu.be/B_r7kOK3PJo?t=9032
https://youtu.be/wW4kRZjmJNo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,,,,,,,,,100810,,,,,,,"1827
https://youtu.be/_5VHyLq34Wk","23
https://youtu.be/356KAsxPg4Q",,"5 26
https://youtu.be/wzRlHOxmxw4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,,,,,,,,,17438,,,,,,,"4292
https://youtu.be/6tlJFFv8OUo","29
https://youtu.be/QaSyEAv2Ruk",,"153 182503568
https://youtu.be/Iw2TNR-Xooo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,,,,,,,,,31031,,,,,,,"8498
https://youtu.be/wFbqMjdAoHA","19
https://youtu.be/Y6DewVmkSCk",,"30 4138
https://youtu.be/ZKs6CQ43G4A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,,,,,,,,,840,,,,,,,"1785
https://youtu.be/R6jpqyVPXoU","31
https://youtu.be/c9wJxPLqe88",,"10 43133184
https://youtu.be/DcG8KPcG7_8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,,,,,,,,,333,,,,,,,"2469
https://youtu.be/mAzRQw6PWf8
https://youtu.be/5aNdCnp90Go","30
https://youtu.be/bs7gODjTleg",,"11 440185850
https://youtu.be/xiOlzfxRjBE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,,,,,,,,,28239,,,,,,,"3744
https://youtu.be/mAzRQw6PWf8
https://youtu.be/NA2sCKGfz2c","27
https://youtu.be/2zmzIPMc3Dk",,"3 166231602
https://youtu.be/DFnYZr0-OMY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,,,,,,,,,86400,,,,,,,"30972367
https://youtu.be/fWirwU9z-4w","15
https://youtu.be/RIy79S9kxCY",,"12 19025168
https://youtu.be/uPSgiYJV1Ck",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,,,,,,,,,21600,,,,,,,"44354819
https://youtu.be/6cYK2QMi7RI","22
https://youtu.be/HSZGOHo2ViI",,"159 1261
https://youtu.be/hmFlbFQH0AU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,,,,,,,,,1507328,,,,,,,"20957711
https://youtu.be/NBcnmAWKabw","42
https://youtu.be/PrI7-LFzlvM",,"111 138
https://youtu.be/xmbo6rqvyCs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,,,,,,,,,983040,,,,,,,"10591432
https://youtu.be/dTBiEQBI9zg","90
https://youtu.be/-VQDal3E3Ik",,"2 9487
https://youtu.be/TQhotPArB6A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,,,,,,,,,72,,,,,,,"6254279
https://youtu.be/0J8Qv_KLrN4","6
https://youtu.be/wkKwMqt77GU",,"5104 19930
https://youtu.be/kIxuX6ttzMs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,,,,,,,,,2520,,,,,,,"3092260
https://youtu.be/z5g0D4gTySA","1
https://youtu.be/tMUW2nEmUYs",,"101 9020
https://youtu.be/5nLdAVeCYGI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,,,,,,,,,2304,,,,,,,"39313
https://youtu.be/VI0z0lrNamA","90
https://youtu.be/YKWRsfQ4nmM",,"299 196183
https://youtu.be/YNhCg-EKqqQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,,,,,,,,,72,,,,,,,"12010
https://youtu.be/OhMsWiAhkfQ","84
https://youtu.be/1I4p5txpNcA",,"6315 84523
https://youtu.be/dhDtbnUImJU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,,,,,,,,,85,,,,,,,"27051
https://youtu.be/HFJwxU1rJG8","1008
https://youtu.be/vE5jk9Y6c5g",,"1591 9233
https://youtu.be/n49kncBcYlA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,,,,,,,,,ÈÐÌÀ,,,,,,,"755
https://youtu.be/ikewf8J-Vt0

","108
https://youtu.be/vgT4jnS7Skg",,"8 8089
https://youtu.be/7Bmv2S9clYQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,,,,,,,,,14406,,,,,,,"4870
https://youtu.be/hegO6yoC4ak","130
https://youtu.be/FrmIC24LbEM",,"42 25
https://youtu.be/nv2spDNF9ZQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,,,,,,,,,1008,,,,,,,"2554
https://youtu.be/E4JICJWomxo","12
https://youtu.be/neFLzkFhrWw",,"661 8781
https://youtu.be/aYHP_WRAyB8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,,,,,,,,,174,,,,,,,"55238
https://youtu.be/aPUtSXKoYyM","324
https://youtu.be/jWO_oVYwajY",,831 61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,,,,,,,,,720,,,,,,,"97028
https://youtu.be/_yM-EY-egjw","162
https://youtu.be/cR7VzsNSlSk",,13 4327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,,,,,,,,,500,,,,,,,"2275735
https://youtu.be/mSZcuokguHo","15
https://youtu.be/dmy-4qBwWU4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,,,,,,,,,144,,,,,,,"12848
https://youtu.be/yt7FE5SO988","30
https://youtu.be/VQavfLRqWH8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,,,,,,,,,781,,,,,,,"267A030
https://youtu.be/2B7WgSyiDyg","3
https://youtu.be/CofRzi12Xoc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,,,,,,,,,150000,,,,,,,127433995,"10
https://youtu.be/zuW47O2Ydmc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,,,,,,,,,11984,,,,,,,182772,"1
https://youtu.be/nu6zll5n0zs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,,,,,,,,,1440,,,,,,,535929,"24
https://youtu.be/IwBs8WAo9yg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,,,,,,,,,5360,,,,,,,7767375,"5
https://youtu.be/3hU7yqh--0E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,,,,,,,,,281,,,,,,,140433,"8
https://youtu.be/HX16illYGxA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,,,,,,,,,360,,,,,,,7820,"6
https://youtu.be/fCjeRaEgo1Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,,,,,,,,,,,,,,,,36080,"26
https://youtu.be/DGhfyEFBgv4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,,,,,,,,,,,,,,,,10512,"12
https://youtu.be/B0kO3aQOyBI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,,,,,,,,,,,,,,,,18990,"35
https://youtu.be/vNr9rKqNDrU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,,,,,,,,,,,,,,,,3289,"72
https://youtu.be/8xz55OMRmUg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,,,,,,,,,,,,,,,,2636,"60
https://youtu.be/YV62NHs-oWs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,,,,,,,,,,,,,,,,17545,"14
https://youtu.be/58Nm6RCTKoo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,,,,,,,,,,,,,,,,200796,"30
https://youtu.be/XU-ZsBLXRRw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,,,,,,,,,,,,,,,,60350,"5
https://youtu.be/t9SkwpZMS2g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,,,,,,,,,,,,,,,,792604,"35
https://youtu.be/nVwJdW4MmFU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,,,,,,,,,,,,,,,,119959,"151
https://youtu.be/M5KRpR9MBuA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,,,,,,,,,,,,,,,,"297262
https://youtu.be/dWFO9Lu6XHA","1260
https://youtu.be/SKcf4T_0wDo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,,,,,,,,,,,,,,,,"23084
https://youtu.be/GTLPJU5NUCw","70
https://youtu.be/useKxWkvR9Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,,,,,,,,,,,,,,,,"17
https://youtu.be/UZKLUx-4VMM","60
https://youtu.be/p_FtwCKILNg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,,,,,,,,,,,,,,,,"62244
https://youtu.be/3yntroPJ878","420
https://youtu.be/AYRBb-JPRpA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,,,,,,,,,,,,,,,,"41676
https://youtu.be/NWqo2s3GvUc","330
https://youtu.be/3ibCwVhxEe8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,,,,,,,,,,,,,,,,"790599
https://youtu.be/5Z4a-pSKotE","90
https://youtu.be/QB4UjZ_WvKk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,,,,,,,,,,,,,,,,"5321454
https://youtu.be/B_r7kOK3PJo?t=7503
https://youtu.be/0ajdEP9lv9k","14
https://youtu.be/t8vGzDuo1vc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,,,,,,,,,,,,,,,,"238
https://youtu.be/7lSBxUbGMGU","16
https://youtu.be/RhOGl6XQ_Wc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,,,,,,,,,,,,,,,,"38
https://youtu.be/68xs2Me2Mf0","2
https://youtu.be/yj36U9r7ueo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,,,,,,,,,,,,,,,,"456
https://youtu.be/PF07T7pPB_M","3
https://youtu.be/OxK5fvqt12Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,,,,,,,,,,,,,,,,"11097
https://youtu.be/aYXww8ay-Oo","11
https://youtu.be/eOJo8PPfKcU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,,,,,,,,,,,,,,,,"141
https://youtu.be/4o9HyjJfsEM","8
https://youtu.be/gslW5jFdNvY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,,,,,,,,,,,,,,,,"390
https://youtu.be/1H46vD2VS2I","20
https://youtu.be/OxpsFx6dmDA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,,,,,,,,,,,,,,,,"883
https://youtu.be/1hRmHN0Ifqk","86
https://youtu.be/uTHt0Cq0G60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,,,,,,,,,,,,,,,,"817
https://youtu.be/L2kUNs7_6tg","2
https://youtu.be/mtEYBgtRAZk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,,,,,,,,,,,,,,,,"665
https://youtu.be/tVx_A9Xi5es","32
https://youtu.be/CtQuV-TcWP0
https://youtu.be/Y7bjbjaIIgw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,,,,,,,,,,,,,,,,"1039
https://youtu.be/frjjXhhxcnE","8
https://youtu.be/YEJQl6fpyi0
https://youtu.be/48A0w2PNmCA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,,,,,,,,,,,,,,,,"1143
https://youtu.be/TdnYPGQaxsA","6
https://youtu.be/jbOMrNpUixI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,,,,,,,,,,,,,,,,"151
https://youtu.be/PG7E7veLUZI","1
https://youtu.be/yv8tWdNUWdg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,,,,,,,,,,,,,,,,"564
https://youtu.be/Rcl1CuNzvKU","8
https://youtu.be/ybn1WE_aem8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,,,,,,,,,,,,,,,,"3997
https://youtu.be/3_pALrd1V6c","23
https://youtu.be/dq74fiPPXy4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,,,,,,,,,,,,,,,,"37
https://youtu.be/i0J3G2au904","13
https://youtu.be/ifLcZ-hFXW0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,,,,,,,,,,,,,,,,"2998
https://youtu.be/PYG0juSYctY","15
https://youtu.be/SvCXq83o01Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,,,,,,,,,,,,,,,,"298
https://youtu.be/Y86sbWuzrPk","33
https://youtu.be/zDXCRAyde6w",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,,,,,,,,,,,,,,,,"28
https://youtu.be/gU2-qA1MVww","18
https://youtu.be/rvB-pDILI2E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,,,,,,,,,,,,,,,,"6357
https://youtu.be/XbJjhl5E4R0","11
https://youtu.be/9A5UkNv3PSY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,,,,,,,,,,,,,,,"8
https://youtu.be/dnkeL7NJlTc","30
https://youtu.be/0TLe_aokiNA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,,,,,,,,,,,,,,,,"89
https://youtu.be/gstVgMS2wRU","23
https://youtu.be/zB8GzvWS7HE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,,,,,,,,,,,,,,,,"29
https://youtu.be/iUfP99Qk-6A","14
https://youtu.be/waT4spAfns8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,,,,,,,,,,,,,,,,470402599,"34
https://youtu.be/jMISPOhfzlE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,,,,,,,,,,,,,,,,162947670,"24
https://youtu.be/p4HBMFCIfe0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,,,,,,,,,,,,,,,,47163321,"20
https://youtu.be/xDc7K7FgQiM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,,,,,,,,,,,,,,,,22949928,"50
https://youtu.be/-elAiIKc5_0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,,,,,,,,,,,,,,,,80788834,"2
https://youtu.be/fQX7mjwUSUs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,,,,,,,,,,,,,,,,28990177,"16
https://youtu.be/ToQ883wyhAs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,,,,,,,,,,,,,,,,255,"0
https://youtu.be/2fyYTdCrJm4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,,,,,,,,,,,,,,,,195,"8
https://youtu.be/qwU40D3apz0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,,,,,,,,,,,,,,,,14688,"12
https://youtu.be/OD_sErKpFAQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,,,,,,,,,,,,,,,,1680,"0
https://youtu.be/-ZFbY-SykiQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,,,,,,,,,,,,,,,,170,"5
https://youtu.be/QeHfdH68UbY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,,,,,,,,,,,,,,,,,"15
https://youtu.be/mnCLt3vj5yo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,,,,,,,,,,,,,,,,,"0
https://youtu.be/G6PvGMU-2bU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,,,,,,,,,,,,,,,,,"1
https://youtu.be/CYfVtYry6tw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,,,,,,,,,,,,,,,,,"6
https://youtu.be/gmd7xFOpEMo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,,,,,,,,,,,,,,,,,"0
https://youtu.be/QNeQA6s4iY8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,,,,,,,,,,,,,,,,,"11
https://youtu.be/gxLwpp_xDMk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,,,,,,,,,,,,,,,,,"0
https://youtu.be/Rfp1Ymy2Ajk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,,,,,,,,,,,,,,,,,"10
https://youtu.be/FzFKk1H4Qzk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,,,,,,,,,,,,,,,,,"9
https://youtu.be/cZCEJl1elpY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,,,,,,,,,,,,,,,,,"0
https://youtu.be/-GHag_ha_YQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,,,,,,,,,,,,,,,,,"13
https://youtu.be/oxt6Xl5DVns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,,,,,,,,,,,,,,,,,"10
https://youtu.be/aUhK2fb1kLA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,,,,,,,,,,,,,,,,,"5
https://youtu.be/GiwUmJlJLhM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,,,,,,,,,,,,,,,,,"0
https://youtu.be/l33NmDtFpl4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,,,,,,,,,,,,,,,,,2518721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,,,,,,,,,,,,,,,,,"55
https://youtu.be/cXeCl_7iXMQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,,,,,,,,,,,,,,,,,,"78
https://youtu.be/JS4qvbE6ymg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,,,,,,,,,,,,,,,,,,"166
https://youtu.be/Pmrmazdagv8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,,,,,,,,,,,,,,,,,"125
https://youtu.be/4spaVeGTXlk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,,,,,,,,,,,,,,,,,"1430
https://youtu.be/8ksA5o0htbU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,,,,,,,,,,,,,,,,,,"40
https://youtu.be/EhGi_rdWBoY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
